diagnostic_run_id,plant_ecwt_run_id,station_id,station_name,station_state,station_country,station_first_observation_utc,station_last_observation_utc,impacted_blocked_plant_count,min_candidate_rank_order,min_candidate_distance_km,sample_blocked_plants,fixed_expected_djf_hours,fixed_valid_djf_hours,fixed_missing_djf_hours,fixed_coverage_ratio,plant_weighted_missing_djf_hours,missing_station_year_count,complete_loaded_year_count,partial_loaded_year_count,empty_loaded_year_count,outside_station_metadata_window_year_count,terminal_aws_missing_year_count,retryable_download_failure_year_count,downloaded_no_canonical_djf_year_count,available_raw_not_loaded_year_count,raw_inventory_missing_year_count,no_download_or_manifest_evidence_year_count,top_gap_years
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-53151,FALLBROOK 5 NE,CA,US,2008-04-29 17:00:00-07,2025-08-27 17:00:00-07,499,22,60.797,Venice Hydro | AES Alamitos LLC | Sepulveda Canyon | Fontana | Long Beach Generation LLC | Ormond Beach | Mountainview Generating Station | Magnolia,56328,36737,19591,0.652198,9775909,16,6,2,0,8,0,0,0,0,0,0,2004:outside_station_metadata_window:2184h; 2000:outside_station_metadata_window:2184h; 2007:outside_station_metadata_window:2160h; 2006:outside_station_metadata_window:2160h; 2005:outside_station_metadata_window:2160h; 2003:outside_station_metadata_window:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-03758,DURHAM 11 W,NC,US,2007-03-28 17:00:00-07,2025-08-27 17:00:00-07,559,1,4.716,Butler-Warner Generation Plant | Blewett | Cape Fear | HF Lee Plant | Tillery | Buck | Roanoke Rapids | Harris,56328,38961,17367,0.691681,9708153,13,4,2,0,7,0,0,0,0,0,0,2004:outside_station_metadata_window:2184h; 2000:outside_station_metadata_window:2184h; 2006:outside_station_metadata_window:2160h; 2005:outside_station_metadata_window:2160h; 2003:outside_station_metadata_window:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2007:partial_loaded:1425h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-93243,MERCED 23 WSW,CA,US,2004-03-24 16:00:00-08,2025-08-27 17:00:00-07,645,1,14.672,McClure | Turlock Lake | Hickman | Angels | Chili Bar | El Dorado | Electra | Hunters Point,56328,42778,13550,0.759445,8739750,13,5,3,0,4,1,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2006:terminal_aws_missing:2160h; 2003:outside_station_metadata_window:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2004:partial_loaded:1440h; 2025:partial_loaded:744h; 2009:partial_loaded:471h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-54932,SANDSTONE 6 W,MN,US,2007-06-21 17:00:00-07,2025-08-27 17:00:00-07,381,5,34.353,Blanchard | Little Falls (MN) | Pillager | Sylvan | Black Dog | Granite City | Hennepin Island | High Bridge,56328,37985,18343,0.674354,6988683,15,4,4,0,7,0,0,0,0,0,0,2004:outside_station_metadata_window:2184h; 2000:outside_station_metadata_window:2184h; 2006:outside_station_metadata_window:2160h; 2005:outside_station_metadata_window:2160h; 2003:outside_station_metadata_window:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2007:partial_loaded:1475h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-64756,MILLBROOK 3 W,NY,US,2004-10-31 16:00:00-08,2025-08-27 17:00:00-07,577,1,9.360,"Rocky River (CT) | Bulls Bridge | Cos Cob | New Milford Gas Recovery | Waterside Power, LLC | Norden 1-3 | Kimberly Clark-Unit 1,2,3 | Norwalk Hospital Plant",56328,45447,10881,0.806828,6278337,12,6,2,0,4,0,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2003:outside_station_metadata_window:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2004:partial_loaded:1440h; 2025:partial_loaded:744h; 2024:complete_loaded:19h; 2007:complete_loaded:10h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-54811,SHABBONA 5 NNE,IL,US,2003-08-15 17:00:00-07,2025-08-27 17:00:00-07,663,1,7.445,Dubuque | Milton L Kapp | Sixth Street | Iowa Hydro LLC | Prairie Creek | Coralville GT | Riverside | Burlington (IA),56328,46892,9436,0.832481,6256068,12,6,3,0,3,0,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2003:partial_loaded:1416h; 2025:partial_loaded:744h; 2022:partial_loaded:744h; 2024:complete_loaded:20h; 2011:complete_loaded:2h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-53139,STOVEPIPE WELLS 1 SW,CA,US,2004-05-03 17:00:00-07,2025-08-27 17:00:00-07,449,1,58.625,Big Creek Solar LLC | Davis Dam | Griffith Energy LLC | South Point Energy Center | Black Mountain Generating Station | La Senita | Kingman 1 | Black Mountain Solar LLC,56328,45395,10933,0.805905,4908917,15,9,2,0,4,0,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2003:outside_station_metadata_window:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2004:partial_loaded:1440h; 2025:partial_loaded:744h; 2010:complete_loaded:45h; 2024:complete_loaded:21h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-53968,PALESTINE 6 WNW,TX,US,2003-05-24 17:00:00-07,2025-08-27 17:00:00-07,355,1,10.363,Limestone | Lewisville | Lake Hubbard | Mountain Creek | North Lake | Parkdale | Lewis Creek | T H Wharton,56328,45210,11118,0.802620,3946890,23,17,2,0,3,1,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2006:terminal_aws_missing:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2003:partial_loaded:1416h; 2025:partial_loaded:744h; 2011:complete_loaded:86h; 2008:complete_loaded:85h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-03761,AVONDALE 2 N,PA,US,2006-06-01 17:00:00-07,2025-08-27 17:00:00-07,225,24,55.359,Cedar Station | Missouri Avenue | Oyster Creek | Sayreville | Gilbert | PSEG Burlington Generating Station | Forked River | Sayreville Cogeneration Facility,56328,39702,16626,0.704836,3740850,20,9,5,0,6,0,0,0,0,0,0,2004:outside_station_metadata_window:2184h; 2000:outside_station_metadata_window:2184h; 2005:outside_station_metadata_window:2160h; 2003:outside_station_metadata_window:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2006:partial_loaded:1416h; 2025:partial_loaded:744h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,745944-93784,BALTIMORE DOWNTOWN,MD,US,1999-01-01 16:00:00-08,2025-08-26 17:00:00-07,632,1,1.041,"US GSA Heating and Transmission | Walt Bailey Bioenergy Facility | JBAB - Washington DC | Nationals | AOC, Capitol Power Plant | IGS CC, LLC | Ross Hall Central Utility Plant | DC Water Solar",56328,50611,5717,0.898505,3613144,20,15,4,0,0,1,0,0,0,0,0,2021:terminal_aws_missing:2160h; 2022:partial_loaded:1515h; 2025:partial_loaded:856h; 2020:partial_loaded:744h; 2019:partial_loaded:121h; 2023:complete_loaded:96h; 2018:complete_loaded:48h; 2001:complete_loaded:42h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-03047,MONAHANS 6 ENE,TX,US,2003-05-20 17:00:00-07,2025-08-27 17:00:00-07,317,1,12.991,Roadrunner Reserve Phase 2 | Maddox | Carlsbad | Cunningham | San Juan Mesa Wind Project LLC | Hobbs Generating Station | Alamogordo Solar Energy Center | SPS1 Dollarhide,56328,45322,11006,0.804609,3488902,19,13,2,0,3,1,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2006:terminal_aws_missing:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2003:partial_loaded:1419h; 2025:partial_loaded:744h; 2017:complete_loaded:92h; 2021:complete_loaded:23h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-54794,DURHAM 2 N,NH,US,2001-12-15 16:00:00-08,2025-08-27 17:00:00-07,638,2,3.976,Northfield Mountain | Exelon Edgar LLC | Exelon Framingham LLC | Exelon L Street | Mystic Generating Station | New Boston Generating Station | Exelon Medway LLC | Kendall Square Station,56328,51508,4820,0.914430,3075160,11,8,2,0,1,0,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2001:partial_loaded:1820h; 2025:partial_loaded:744h; 2002:complete_loaded:41h; 2024:complete_loaded:18h; 2004:complete_loaded:5h; 2005:complete_loaded:3h; 2007:complete_loaded:2h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-04990,SIOUX FALLS 14 NNE,SD,US,2002-07-27 17:00:00-07,2025-08-27 17:00:00-07,334,2,14.666,Algona | Bancroft | Estherville | Graettinger | Lake Park | Laurens | Milford | Primghar,56328,47623,8705,0.845459,2907470,9,4,2,0,2,1,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2006:terminal_aws_missing:2160h; 2001:outside_station_metadata_window:2160h; 2002:partial_loaded:1416h; 2025:partial_loaded:744h; 2024:complete_loaded:18h; 2007:complete_loaded:15h; 2005:complete_loaded:6h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-04222,REDDING 12 WNW,CA,US,2003-03-25 16:00:00-08,2025-08-27 17:00:00-07,297,1,1.745,Rollins | Volta 2 | Alta Powerhouse | Belden | Bucks Creek | Butt Valley | Caribou 1 | Caribou 2,56328,46980,9348,0.834043,2776356,12,5,4,0,3,0,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2003:partial_loaded:1516h; 2025:partial_loaded:744h; 2005:partial_loaded:220h; 2006:partial_loaded:192h; 2004:complete_loaded:83h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-54808,CHAMPAIGN 9 SW,IL,US,2002-12-19 16:00:00-08,2025-08-27 17:00:00-07,254,2,27.239,Keokuk | Roquette America | Coffeen | Kincaid Generation LLC | Baldwin Energy Complex | Stallings | Wood River | Venice,56328,45526,10802,0.808230,2743708,12,5,4,0,2,1,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2006:terminal_aws_missing:2160h; 2001:outside_station_metadata_window:2160h; 2002:partial_loaded:1918h; 2019:partial_loaded:862h; 2025:partial_loaded:744h; 2018:partial_loaded:744h; 2024:complete_loaded:18h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-94074,NUNN 7 NNE,CO,US,2003-07-05 17:00:00-07,2025-08-27 17:00:00-07,312,1,21.052,Arapahoe | Boulder Canyon Hydro | Cabin Creek | Cherokee | Georgetown Hydro | Shoshone (CO) | Valmont | Zuni,56328,47637,8691,0.845707,2711592,10,5,2,0,3,0,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2003:partial_loaded:1418h; 2025:partial_loaded:744h; 2024:complete_loaded:18h; 2007:complete_loaded:2h; 2005:complete_loaded:2h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-54797,KINGSTON 1 W,RI,US,2001-12-15 16:00:00-08,2025-08-27 17:00:00-07,426,1,2.366,Branford | Devon Station | Montville Station | Scotland Dam | Shepaug | Stevenson | Taftville | Tunnel,56328,49964,6364,0.887019,2711064,14,9,4,0,1,0,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2001:partial_loaded:1823h; 2023:partial_loaded:786h; 2025:partial_loaded:744h; 2022:partial_loaded:744h; 2002:complete_loaded:24h; 2003:complete_loaded:21h; 2024:complete_loaded:18h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,994110-99999,PORT ARANSAS  TX,,US,1985-04-30 17:00:00-07,2025-08-23 17:00:00-07,206,10,19.883,Nueces Bay | Victoria | Abbott TP 3 | Dunlap TP 1 | H 4 | H 5 | Nolte | TP 4,56328,43226,13102,0.767398,2699012,26,14,8,0,0,4,0,0,0,0,0,2016:terminal_aws_missing:2184h; 2007:terminal_aws_missing:2160h; 2006:terminal_aws_missing:2160h; 2005:terminal_aws_missing:2160h; 2018:partial_loaded:1416h; 2025:partial_loaded:780h; 2017:partial_loaded:756h; 2011:partial_loaded:456h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-53878,ASHEVILLE 13 S,NC,US,2000-11-20 16:00:00-08,2025-08-27 17:00:00-07,306,1,6.173,Burton Dam | Nacoochee | Tallulah Falls | Terrora | Tugalo | Yonah | Blue Ridge | Nottely,56328,47616,8712,0.845334,2665872,12,7,2,1,0,2,0,0,0,0,0,2000:empty_loaded:2184h; 2007:terminal_aws_missing:2160h; 2006:terminal_aws_missing:2160h; 2001:partial_loaded:1423h; 2025:partial_loaded:744h; 2024:complete_loaded:20h; 2005:complete_loaded:10h; 2017:complete_loaded:4h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-94996,LINCOLN 11 SW,NE,US,2002-01-13 16:00:00-08,2025-08-27 17:00:00-07,310,1,10.282,Walter Scott Jr Energy Center | George Neal North | Anita | Atlantic | Corning | Greenfield Light Plant | Harlan | Lenox,56328,48646,7682,0.863620,2381420,11,6,2,0,2,1,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2006:terminal_aws_missing:2160h; 2001:outside_station_metadata_window:2160h; 2025:partial_loaded:744h; 2002:partial_loaded:401h; 2024:complete_loaded:18h; 2019:complete_loaded:9h; 2005:complete_loaded:2h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-53926,STILLWATER 2 W,OK,US,2002-03-11 16:00:00-08,2025-08-27 17:00:00-07,262,1,3.530,Flint Creek | Ellis Hydro | Lee Creek Water Treatment Facility | Genova Arkansas I LLC | Harry D Mattison Gas Plant | Waste Management Eco Vista LFGTE | UA Central Utility Plant | Ozarks Natural Energy Community Solar,56328,47559,8769,0.844323,2297478,12,7,2,0,2,1,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2006:terminal_aws_missing:2160h; 2001:outside_station_metadata_window:2160h; 2002:partial_loaded:1476h; 2025:partial_loaded:744h; 2024:complete_loaded:18h; 2004:complete_loaded:11h; 2020:complete_loaded:8h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,994260-99999,SABINE  TX,,US,1985-04-30 17:00:00-07,2024-06-06 17:00:00-07,139,4,37.210,Cedar Bayou | Greens Bayou | P H Robinson | Sam Bertron | W A Parish | Webster | San Jacinto Steam Electric Station | Power Island,56328,39860,16468,0.707641,2289052,25,11,9,0,1,4,0,0,0,0,0,2016:terminal_aws_missing:2184h; 2025:outside_station_metadata_window:2160h; 2007:terminal_aws_missing:2160h; 2006:terminal_aws_missing:2160h; 2005:terminal_aws_missing:2160h; 2009:partial_loaded:1416h; 2008:partial_loaded:1069h; 2024:partial_loaded:761h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-92827,SEBRING 23 SSE,FL,US,2007-12-07 16:00:00-08,2025-08-27 17:00:00-07,128,1,13.192,Fort Myers | Avon Park | Bayboro | Higgins | P L Bartow | Big Bend | F J Gannon | Hookers Point,56328,38737,17591,0.687704,2251648,21,12,2,0,7,0,0,0,0,0,0,2004:outside_station_metadata_window:2184h; 2000:outside_station_metadata_window:2184h; 2006:outside_station_metadata_window:2160h; 2005:outside_station_metadata_window:2160h; 2003:outside_station_metadata_window:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2007:partial_loaded:1607h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-54902,DES MOINES 17 E,IA,US,2004-09-14 17:00:00-07,2025-08-27 17:00:00-07,188,1,7.462,Ames Diesel Generating Station | Marshalltown | Sutherland | River Hills | Merl Parr | Centerville | Ames Electric Services Power Plant | Bloomfield,56328,45444,10884,0.806775,2046192,10,4,2,0,4,0,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2003:outside_station_metadata_window:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2004:partial_loaded:1440h; 2025:partial_loaded:744h; 2024:complete_loaded:22h; 2023:complete_loaded:7h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-04128,RILEY 10 WSW,OR,US,2003-07-02 17:00:00-07,2025-08-27 17:00:00-07,182,4,126.344,Powerdale | Faraday | North Fork | Pelton | River Mill | Round Butte | Carmen Smith | Leaburg,56328,45479,10849,0.807396,1974518,10,4,2,0,3,1,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2006:terminal_aws_missing:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2003:partial_loaded:1416h; 2025:partial_loaded:744h; 2024:complete_loaded:18h; 2004:complete_loaded:4h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-03759,CHARLOTTESVILLE 2 SSE,VA,US,2007-03-28 17:00:00-07,2025-08-27 17:00:00-07,107,4,68.568,Roxboro | Dan River | Gaston | Mayo | PCIP Solar | Warrenton Farm | Roxboro Farm | Yanceyville Farm,56328,38970,17358,0.691841,1857306,12,3,2,0,7,0,0,0,0,0,0,2004:outside_station_metadata_window:2184h; 2000:outside_station_metadata_window:2184h; 2006:outside_station_metadata_window:2160h; 2005:outside_station_metadata_window:2160h; 2003:outside_station_metadata_window:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2007:partial_loaded:1416h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-54903,NECEDAH 5 WNW,WI,US,2004-09-30 17:00:00-07,2025-08-27 17:00:00-07,164,5,55.230,Lansing | Prairie Island | Red Wing | Lanesboro | Preston (MN) | Rochester Hydro | Silver Lake | Spring Valley,56328,45142,11186,0.801413,1834504,12,4,4,0,4,0,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2003:outside_station_metadata_window:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2004:partial_loaded:1440h; 2025:partial_loaded:744h; 2022:partial_loaded:175h; 2006:partial_loaded:113h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-03733,ELKINS 21 ENE,WV,US,2003-11-16 16:00:00-08,2025-08-27 17:00:00-07,189,1,16.010,"Deep Creek | Roth Rock Wind Farm LLC | Roth Rock North Wind Farm, LLC | Terrapin Hills Wind Farm | Garrett County - DPU Treatment Plant | MD - CS - Potomac Edison Co - GA29 TPE | MD CDG 001 | MD CDG 002",56328,46690,9638,0.828895,1821582,13,4,6,0,3,0,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2003:partial_loaded:1625h; 2025:partial_loaded:744h; 2010:partial_loaded:204h; 2024:partial_loaded:187h; 2019:partial_loaded:185h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-63838,VERSAILLES 3 NNW,KY,US,2001-11-19 16:00:00-08,2025-08-27 17:00:00-07,165,1,10.304,Clifty Creek | Tanners Creek | Connersville | Markland | R Gallagher | F B Culley | Whitewater Valley | Rockport,56328,45472,10856,0.807272,1791240,13,7,2,1,1,2,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2006:terminal_aws_missing:2160h; 2002:terminal_aws_missing:2160h; 2001:empty_loaded:2160h; 2003:partial_loaded:1416h; 2025:partial_loaded:744h; 2024:complete_loaded:20h; 2012:complete_loaded:4h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,720972-99999,ST MARY HOSPITAL HELIPORT,MN,US,2011-11-30 16:00:00-08,2025-08-23 17:00:00-07,67,4,37.400,Key City | Wilmarth | Blooming Prairie | Janesville | Owatonna | Wells IC | Archer Daniels Midland Mankato | Mankato Energy Center,56328,29809,26519,0.529204,1776773,24,10,3,0,11,0,0,0,0,0,0,2008:outside_station_metadata_window:2184h; 2004:outside_station_metadata_window:2184h; 2000:outside_station_metadata_window:2184h; 2010:outside_station_metadata_window:2160h; 2009:outside_station_metadata_window:2160h; 2007:outside_station_metadata_window:2160h; 2006:outside_station_metadata_window:2160h; 2005:outside_station_metadata_window:2160h
